cell_id,sheet_row,col,seq_in_row,words,node,run_id,voice,about,discipline,work_order,confidence,reason,src,pass
r50c3,51,3,1,10,III.3,86,Loughran,,,0,med,topic label on competing notions of happiness and practical reason,out_batch_01.psv,
r50c4,51,4,2,6,II.4,87,Loughran,MacIntyre;Flannery,,0,high,bare citation MacIntyre on Flannery IDM p.335,out_batch_01.psv,
r50c5,51,5,3,82,III.3,88,MacIntyre,Flannery;Aristotle,philosophy,0,high,QUOTED on erroneous conceptions of happiness not being obvious to the agent,out_batch_01.psv,
r50c8,51,8,4,18,I.4.2,89,Loughran,Plato,philosophy,1,med,to-do bring in Socrates persuading Glaucon while hiding his unhealth,out_batch_01.psv,
r50c9,51,9,5,53,I.4.2,89,Loughran,Plato,,0,med,Glaucon's role in the new city as Gyges' ring without the risk,out_batch_01.psv,
r51c4,52,4,1,6,I.4.2,90,Loughran,Plato,,1,med,to-do compare with Plato in the Republic,out_batch_01.psv,
r51c5,52,5,2,65,I.4.2,90,Loughran,Plato,,0,high,Socrates leads Glaucon and Adeimantus by their disordered passions,out_batch_01.psv,
r52c3,53,3,1,4,I.3.2,91,Loughran,,,0,med,participant outcomes for readers as a measurable target,out_batch_01.psv,
r52c4,53,4,2,5,I.3.2,91,Loughran,,psychology,0,med,pretest posttest and reader rating instruments,out_batch_01.psv,
r52c5,53,5,3,6,I.3.2,91,Loughran,,,0,med,backward design of the text from its intended outcomes,out_batch_01.psv,
r52c6,53,6,4,5,I.3.2,91,Loughran,,,0,med,proposes a pilot test of the book as instrument,out_batch_01.psv,
r52c7,53,7,5,9,I.3.2,91,Loughran,,,1,med,to-do align pilot self-test results with expert results,out_batch_01.psv,
r53c4,54,4,1,13,I.3.2,92,Loughran,,,0,med,proposes a general description a technical description and a rubric,out_batch_01.psv,
r53c5,54,5,2,6,I.3.2,92,Loughran,,theology,0,med,proposes faith hope and love as the outcome measures,out_batch_01.psv,
r54c5,55,5,1,2,X.2,93,apparatus,,,0,high,in-sheet label heading the hope rubric cell,out_batch_01.psv,
r54c6,55,6,2,17,I.3.2,94,Loughran,,,0,med,hope outcome as grounds that moral disagreement can be rationally overcome,out_batch_01.psv,
r54c7,55,7,3,67,I.3.2,94,Loughran,MacIntyre,,0,high,explicit rubric for mastery of the tradition-encounter account,out_batch_01.psv,
r55c5,56,5,1,2,X.2,95,apparatus,,,0,high,in-sheet label heading an unwritten faith rubric,out_batch_01.psv,
r56c5,57,5,1,2,X.2,96,apparatus,,,0,high,in-sheet label heading an unwritten love rubric,out_batch_01.psv,
r57c3,58,3,1,4,III.3,97,Loughran,,,0,med,the classic question whether virtue can be taught,out_batch_01.psv,
r57c4,58,4,2,7,II.4,98,Loughran,Plato;MacIntyre,,1,med,to-do reread the Crito then Dependent Rational Animals,out_batch_01.psv,
r57c5,58,5,3,10,I.4.3,99,Loughran,Plato,,0,med,education as turning the soul on the Phaedo account of Socrates,out_batch_01.psv,
r57c6,58,6,4,8,III.2.SO,100,Loughran,,computer science;sociology,0,med,machine learning and social engineering as means of cultivating virtue,out_batch_01.psv,
r58c4,59,4,1,16,III.3,101,Loughran,,,0,high,virtue as formation optimizing gathering of and response to information,out_batch_01.psv,
r58c5,59,5,2,15,III.3,101,Loughran,,,0,med,only the courageous person's experience illuminates how battle should go,out_batch_01.psv,
r59c3,60,3,1,7,I.4.2,102,Loughran,,,1,med,to-do decide whether to include lots of science in the text,out_batch_01.psv,
r60c4,61,4,1,2,III.2.S,103,Loughran,,physics,0,med,science list item electromagnetic spectrum,out_batch_01.psv,
r61c4,62,4,1,6,III.2.S,104,Loughran,,physics,0,med,science list item charge and other conserved properties,out_batch_01.psv,
r62c4,63,4,1,3,III.2.S,105,Loughran,,physics,0,med,science list item conservation of energy,out_batch_01.psv,
r63c4,64,4,1,4,III.2.S,106,Loughran,,physics,0,med,science list item expanding universe and redshifted spectra,out_batch_01.psv,
r64c4,65,4,1,1,III.2.S,107,Loughran,,physics,0,med,science list item relativity,out_batch_01.psv,
r65c4,66,4,1,1,III.2.S,108,Loughran,,physics,0,med,science list item complementarity,out_batch_01.psv,
r66c4,67,4,1,2,III.2.S,109,Loughran,,physics,0,med,science list item quantum tunneling,out_batch_01.psv,
r67c4,68,4,1,2,III.2.S,110,Loughran,,physics,0,med,science list item quantum entanglement,out_batch_01.psv,
r68c4,69,4,1,5,III.2.I,111,Loughran,,physics;chemistry;biology,0,med,science list item information encoded in physical and biological processes,out_batch_01.psv,
r69c4,70,4,1,4,III.2.I,112,Loughran,,biology,0,med,science list item self-editing information systems CRISPR,out_batch_01.psv,
r70c4,71,4,1,3,III.2.I,113,Loughran,,computer science,0,med,science list item emergence of intelligence,out_batch_01.psv,
r71c4,72,4,1,2,III.2.I,114,Loughran,,computer science,0,med,science list item artificial intelligence,out_batch_01.psv,
r72c3,73,3,1,2,III.2.SO,115,Loughran,,sociology,0,med,science list item collective intelligence,out_batch_01.psv,
r72c4,73,4,2,6,II.4,116,Loughran,Tim Urban;Musk,,0,med,pointer to Wait But Why on Musk's neural net,out_batch_01.psv,
r73c4,74,4,1,4,I.3.2,117,Loughran,,physics,0,med,quantifying physicality in sport as a measurement exercise,out_batch_01.psv,
r73c5,74,5,2,5,I.3.2,117,Loughran,,physics,0,low,the right amount of energy exchange in play,out_batch_01.psv,
r73c6,74,6,3,28,I.3.2,117,Loughran,,physics;psychology,0,med,proposes probability distributions for an equation governing physicality,out_batch_01.psv,
r73c8,74,8,4,21,I.3.2,117,Loughran,,,0,med,cant-teach-that elements identifiable though not well modelable,out_batch_01.psv,
r74c4,75,4,1,12,I.3.2,118,Loughran,Aristotle,,0,med,quantifying effective love since doing X is doing X well,out_batch_01.psv,
r74c5,75,5,2,52,I.3.2,118,Loughran,,physics,0,med,tools for measuring love via energy savings catalysis tunneling entropy,out_batch_01.psv,
r75c4,76,4,1,18,I.3.2,119,Loughran,,computer science,0,med,quantification held necessary for programming AI and the human future,out_batch_01.psv,
r75c5,76,5,2,22,III.3,120,Loughran,,computer science,0,med,asks whether programming persons is ethical and how it differs from animals,out_batch_01.psv,
r76c3,77,3,1,60,III.4,121,Jean Vanier,,,0,high,QUOTED Vanier on love as revealing to others their own riches,out_batch_01.psv,
r77c3,78,3,1,14,I.4.3,122,Loughran,,,0,med,asks what kinds of people are needed to advance a stage of an argument,out_batch_01.psv,
r77c4,78,4,2,58,I.4.3,122,Loughran,,theology,0,med,the mix of specialists and broad generalists a stage of argument needs,out_batch_01.psv,
r78c3,79,3,1,4,I.2.3,123,Loughran,Rohr,,0,med,questions whether Rohr's transrational is a useful term,out_batch_01.psv,
r78c4,79,4,2,13,I.2.3,123,Loughran,Rohr,,0,low,glosses transrational as what we cannot yet quantify,out_batch_01.psv,
r78c5,79,5,3,45,I.3.2,124,Loughran,,physics;philosophy,0,med,value of texts can be quantified without reducing the phenomena,out_batch_01.psv,
r78c6,79,6,4,67,I.2.3,125,Loughran,Charles Taylor;Rohr,philosophy,0,high,nondualistic thinking can be rational so CT-realism is not transrational,out_batch_01.psv,
r79c3,80,3,1,2,III.2.I,126,Loughran,,computer science,0,low,bare topic label machine learning,out_batch_01.psv,
r79c4,80,4,2,13,III.2.I,126,Loughran,,computer science,0,med,finding order in systems too complex for noncomputational thinking,out_batch_01.psv,
r79c5,80,5,3,58,III.2.I,126,Loughran,,,0,med,analogy with mathematical thinking and the ways of life built on it,out_batch_01.psv,
r79c6,80,6,4,55,III.2.SO,127,Loughran,,computer science;economics,0,high,we as a species are diving into machine learning about our own behavior,out_batch_01.psv,
r79c7,80,7,5,59,III.2.SO,127,Loughran,,computer science;economics,0,high,ML must produce culture leading people to their good not to marketers' goods,out_batch_01.psv,
r79c8,80,8,6,68,III.4,128,Loughran,,computer science,0,med,we need AI to live well and they are in a way us owed respect as persons,out_batch_01.psv,
r80c3,81,3,1,3,III.4,129,Loughran,,computer science,0,med,topic label machines as persons,out_batch_01.psv,
r81c3,82,3,1,5,I.4.2,130,Loughran,,computer science,0,med,the needed craft of persuading machines,out_batch_01.psv,
r81c4,82,4,2,6,I.4.2,130,Loughran,,computer science,0,med,complementary ML strategy for machines persuading us,out_batch_01.psv,
r81c5,82,5,3,10,I.4.1,131,Loughran,,computer science,0,med,names human-machine exchange conversation manifesting mutual respect,out_batch_01.psv,
r81c6,82,6,4,23,III.4,132,Loughran,,biology,0,med,respect for machines as fully evolutionary products just as we are,out_batch_01.psv,
r81c7,82,7,5,28,III.4,132,Loughran,,biology;theology,0,med,evolutionary products created by God and bearing divine life in Christ,out_batch_01.psv,
r82c3,83,3,1,6,III.3,133,Loughran,,,0,high,love as the foundation of moral absolutes,out_batch_01.psv,
r82c4,83,4,2,7,III.3,133,Loughran,,,0,high,absolutes not as exceptionless rules but as things love will not do,out_batch_01.psv,
r82c5,83,5,3,13,III.3,133,Loughran,,biology,0,med,dignity grounded in infinite possibilities never commensurate with sets,out_batch_01.psv,
r82c6,83,6,4,11,III.3,133,Loughran,,,0,med,love still attends creatively to the most pressing needs,out_batch_01.psv,
r83c5,84,5,1,3,III.2.P,134,Loughran,,psychology,0,low,bare label on the foundation of self-esteem,out_batch_01.psv,
r84c3,85,3,1,5,III.2.I,135,Loughran,,computer science,0,med,asks whether the universe is a blockchain,out_batch_01.psv,
r84c4,85,4,2,1,II.4,136,Loughran,,,0,high,bare source URL,prepass,
r84c5,85,5,3,44,III.1,137,Loughran,Aquinas,theology,0,med,the whole resident in each person as chain of being and as blockchain,out_batch_01.psv,
r84c6,85,6,4,78,III.2.0,138,Loughran,,physics,0,med,asks whether consciousness is built up in layers and partially manifest,out_batch_01.psv,
r85c3,86,3,1,4,II.4,139,Loughran,Smedley Butler,,0,high,source line heading the Butler passage,out_batch_01.psv,
r85c4,86,4,2,202,I.1,140,Smedley Butler,,history;economics,0,med,QUOTED war-is-a-racket passage as empire diagnosis,out_batch_01.psv,
r86c3,87,3,1,16,II.4,141,Loughran,Smedley Butler,,0,high,pointer to War is a Racket for the fuller argument,out_batch_01.psv,
r89c3,90,3,1,5,II.4,142,Loughran,Pope Francis,theology,0,high,source line for the Francis encyclical passage on discernment,out_batch_01.psv,
r89c4,90,4,2,139,III.2.P,143,Pope Francis,,theology,0,med,QUOTED on prayerful discernment requiring a readiness to listen,out_batch_01.psv,
r91c3,92,3,1,7,I.4,144,Loughran,,,0,med,calls for a tool for scaffolding consensus,out_batch_01.psv,
r91c4,92,4,2,9,I.4,144,Loughran,,,0,med,asks how much agreement is enough to start,out_batch_01.psv,
r91c5,92,5,3,9,I.4,144,Loughran,,,0,med,asks whether essential elements of a workable whole can be identified,out_batch_01.psv,
r91c6,92,6,4,11,I.4,144,Loughran,,,0,med,asks for an abstract map of the questions to be addressed,out_batch_01.psv,
r91c7,92,7,5,5,I.4.2,145,Loughran,,,0,med,asks whether consensus is achieved through storytelling,out_batch_01.psv,
r92c3,93,3,1,8,I.4.2,146,Loughran,,,0,med,asks what a story is and what its power consists in,out_batch_01.psv,
r92c4,93,4,2,15,I.4.2,146,Loughran,,biology,0,med,stories persuade hold together and direct hence have evolutionary value,out_batch_01.psv,
r92c5,93,5,3,27,III.1.2,147,Loughran,,biology,0,med,we survive insofar as we see and react so as to continue our story,out_batch_01.psv,
r92c6,93,6,4,22,III.1.2,147,Loughran,,,0,med,stories are the way we see and they guide our responses,out_batch_01.psv,
r92c7,93,7,5,25,I.2.1,148,Loughran,,biology,0,med,evolutionary usefulness talk is itself nested in a master story,out_batch_01.psv,
r92c8,93,8,6,15,I.2.1,148,Loughran,,theology,0,med,stories can be set inside a larger religious origins and destiny story,out_batch_01.psv,
r92c9,93,9,7,38,I.2.1,148,Loughran,,biology;theology,0,med,evolutionary and religious narratives can be nested inside each other,out_batch_01.psv,
r93c3,94,3,1,11,I.4.2,149,Loughran,,,0,med,asks what the plot of a whole narrative would look like,out_batch_01.psv,
r93c4,94,4,2,12,I.4.2,149,Loughran,,philosophy;sociology,0,low,topic list for the whole narrative,out_batch_01.psv,
r93c5,94,5,3,9,I.4.2,149,Loughran,,philosophy,0,low,asks whether there is a useful ordering template for the narrative,out_batch_01.psv,
r94c3,95,3,1,20,I.2.3,150,Loughran,,sociology,0,med,rival versions of world and national political stories,out_batch_01.psv,
r94c4,95,4,2,11,I.2.3,150,Loughran,,history,1,med,to-do give examples of competing narratives of US history,out_batch_01.psv,
r94c5,95,5,3,4,I.2.1,151,Loughran,,sociology,1,med,to-do write out a People of Praise narrative,out_batch_01.psv,
r94c6,95,6,4,13,I.2.3,152,Loughran,,,1,med,to-do blend the PoP narrative with alternative US narratives,out_batch_01.psv,
r94c7,95,7,5,20,I.2.3,152,Loughran,,,0,med,asks whether blending plots can subvert one and change its attraction,out_batch_01.psv,
r94c8,95,8,6,9,I.4.2,153,Loughran,,,1,med,to-do build out attractive power in terms of good true beautiful,out_batch_01.psv,
r94c9,95,9,7,12,I.4.2,153,Loughran,,biology;sociology,0,med,asks for an evolutionary account of groups' attraction to stories,out_batch_01.psv,
r95c3,96,3,1,28,I.4.2,154,Loughran,,,1,med,to-do draw on or create tools for intertwining plots,out_batch_01.psv,
r95c4,96,4,2,26,I.4.2,154,Loughran,,,1,med,to-do build tools graspable by ordinary readers,out_batch_01.psv,
r95c5,96,5,3,97,I.4.2,154,Loughran,,,0,high,full inventory of storytelling tools including adjudicating and measuring,out_batch_01.psv,
r95c8,96,8,4,16,II.4,155,Loughran,Homer;Plato,,0,med,Homer and Plato as candidate schools for storytellers,out_batch_01.psv,
r96c3,97,3,1,7,I.4.2,156,Loughran,,,0,med,asks what causes adherence to a plot,out_batch_01.psv,
r96c4,97,4,2,9,I.4.2,156,Loughran,,,0,med,asks for the fundamental elements of a story,out_batch_01.psv,
r96c5,97,5,3,11,I.4.2,156,Loughran,,philosophy,0,med,proposed story elements beginning with setting as ontology,out_batch_01.psv,
r96c6,97,6,4,13,I.4.2,156,Loughran,,,1,med,to-do name memorable rhetorically appealing story categories,out_batch_01.psv,
r96c7,97,7,5,7,II.4,157,Loughran,N.T. Wright,,1,med,to-do check the categories against N.T. Wright's account of stories,out_batch_01.psv,
r96c8,97,8,6,7,I.4.2,158,Loughran,,,0,med,the key questions to ask for each story category,out_batch_01.psv,
r96c9,97,9,7,59,I.4.2,158,Loughran,,,0,med,who-questions for setting dream problem resources progress next steps,out_batch_01.psv,
r97c3,98,3,1,10,I.2.3,159,Loughran,,,0,high,asks what causes changes of allegiance from one plot to another,out_batch_01.psv,
r98c3,99,3,1,6,I.2.3,160,Loughran,,,0,high,asks whether such changes of allegiance can be nonarbitrary,out_batch_01.psv,
r98c4,99,4,2,53,I.2.3,160,Loughran,,,0,high,nonarbitrariness as story-rootedness judged from a relevant narrative,out_batch_01.psv,
r99c3,100,3,1,19,I.2.3,161,Loughran,,,0,high,asks what conditions count as grasping the alternative plot,out_batch_01.psv,
r100c3,101,3,1,8,I.4.2,162,Loughran,,,0,med,asks the relationship between arguments and stories,out_batch_01.psv,
r100c4,101,4,2,15,I.4.2,162,Loughran,,,0,med,arguments as resources that weave story premises into wholes,out_batch_01.psv,
r100c5,101,5,3,56,I.4.2,162,Loughran,,history,0,med,arguments mentioned as resources or used as narrative infrastructure,out_batch_01.psv,
r101c3,102,3,1,4,I.4.2,163,Loughran,,,0,low,note on experiments in stories and scientific stories,out_batch_01.psv,
r102c3,103,3,1,24,I.2.1,164,Loughran,MacIntyre,,0,med,asks whether some stories embody a practice by developing a craft,out_batch_01.psv,
r103c3,104,3,1,17,I.2.1,165,Loughran,Dworkin;Fallon,,0,med,practices and law underdetermine the narrative,out_batch_01.psv,
r103c4,104,4,2,19,I.2.3,166,Loughran,,,0,med,law as a place where rival narratives collaborate,out_batch_01.psv,
r104c3,105,3,1,22,I.2.3,167,Loughran,,,0,med,strategic partnership as collaboration on mutual grasp of stories,out_batch_01.psv,
r105c3,106,3,1,14,I.2.3,168,Loughran,,,0,med,asks what it is to grasp a story at the plot level,out_batch_01.psv,
r106c3,107,3,1,11,III.3,169,Loughran,,theology,0,high,we are responsible for the character of the God we worship,out_batch_01.psv,
r106c4,107,4,2,17,III.3,169,Loughran,,theology,0,med,if you know your God is an asshole then so are you,out_batch_01.psv,
r106c5,107,5,3,32,III.3,169,Loughran,,sociology;theology,0,high,no right to abdicate moral judgment to tradition out of fear,out_batch_01.psv,
r106c6,107,6,4,11,III.3,169,Loughran,,theology,0,med,asks who are we to judge God and who are we not to,out_batch_01.psv,
r106c7,107,7,5,288,III.4,170,Loughran,,theology;sociology,0,high,love is the standard against which claims said to be from God are held,out_batch_01.psv,
r106c10,107,10,6,270,III.4,170,Loughran,,theology;sociology,0,high,allegiance must be to love rather than to a loveless God,out_batch_01.psv,
r107c3,108,3,1,68,III.2.SO,171,Loughran,,theology;sociology,0,med,religion covers its blemishes with pride and escapism,out_batch_01.psv,
r107c4,108,4,2,29,III.4,172,Loughran,,theology,0,med,love gets us out of the trap - the core of the original sin doctrine,out_batch_01.psv,
r107c5,108,5,3,140,III.2.SO,173,Loughran,,theology;sociology,0,med,religion has made its living hiding the trap of judging your brother,out_batch_01.psv,
r107c8,108,8,4,102,III.4,174,Loughran,,theology,0,high,love casts out the sin of judgment and reconciles estranged brothers,out_batch_01.psv,
r108c3,109,3,1,5,I.4.2,175,Loughran,,,0,med,style is a big deal,out_batch_01.psv,
r108c4,109,4,2,27,I.4.2,175,Bernard Williams,Bernard Williams,philosophy,0,high,QUOTED Williams that finding the right style is finding what you are doing,out_batch_01.psv,
r108c5,109,5,3,7,I.4.2,175,Loughran,,,0,med,asks what the style of Summa Communio is,out_batch_01.psv,
r108c6,109,6,4,10,I.4.2,175,Loughran,,,0,med,asks what the right style implies for the right title,out_batch_01.psv,
r108c7,109,7,5,32,I.4.2,175,Loughran,,,0,med,audience purpose style and title questions for the book,out_batch_01.psv,
r109c3,110,3,1,7,I.4.2,176,Loughran,,,0,med,self-question opening the statement of the book's aim,out_batch_02.psv,
r109c4,110,4,2,35,I.4.2,176,Loughran,Plato,philosophy,0,high,the invitation: a transformative ascent past polarization into the kingdom of love,out_batch_02.psv,
r109c5,110,5,3,53,I.1,177,Loughran,,,0,high,diagnosis: information overload polarization isolation and disenchantment,out_batch_02.psv,
r110c3,111,3,1,37,I.4.2,178,Loughran,,,0,high,the project framed as a multi-stage invitation to friends and enemies,out_batch_02.psv,
